0, -113.348, 21.4899, 346.557
0, -113.357, 10.4899, -308.315
0, -113.351, 17.8474, 71.1695
0, -114.242, 0.459656, 221.981
0, -114.526, 2.81099, -185.179
0, -114.518, 2.74413, -208.018
0, -108.673, -36.8526, 238.539
0, 103.024, 47.637, -40.614
0, 110.514, 33.3378, 9.61951
0, -98.7758, -56.4494, -402.901
0, -91.1064, -68.1079, 50.8506
0, -89.1548, -70.3144, 127.451
0, -89.4864, -72.1559, -333.093
0, -90.447, -71.3035, 128.665
0, -77.0163, -84.5738, -169.936
0, -66.385, -93.175, -145.728
0, -54.4999, -100.562, -185.67
0, -45.6558, -103.925, -133.214
0, -57.6325, -99.3711, 148.614
0, -36.2162, -107.824, 221.988
0, -41.6944, -106.469, -238.492
0, -46.3232, -105.324, -135.231
0, -21.419, -111.591, -162.456
0, -27.8009, -110.811, -124.032
0, -22.2033, -111.495, 34.0053
0, -29.8781, -110.557, 136.202
0, -21.7195, -113.348, -164.098
0, 104.388, 48.3044, -41.2054
0, 14.4617, -113.183, -450.438
0, 19.4019, -111.97, 379.974
0, 19.7065, -113.752, 384.994
0, 22.2209, -112.8, 506.631
0, 21.9666, -112.897, 15.1302
0, 36.0431, -109.097, -455.904
0, 34.5144, -109.897, 150.139
0, 70.2638, -89.1996, 53.7145
0, 71.2366, -90.5224, 54.6834
0, 89.043, -70.5529, -29.5159
0, 82.3182, -80.2783, -26.1052
0, 90.4144, -71.6342, -30.2405
0, 103.619, -46.4591, 237.979
0, 100.885, -53.6509, 332.386
0, 105.118, -47.1566, 241.591
0, 107.416, -37.8674, -332.005
0, 106.619, -41.0883, -124.882
0, 107.085, -39.2038, -59.9891
0, 105.996, -43.6088, 167.638
0, 95.3989, 63.2546, -483.091
0, 110.629, -29.2901, 124.435
0, 110.786, -28.001, 84.4663
0, 113.36, -7.42295, -357.377
0, 113.354, -14.3716, 32.4241
0, 113.354, -14.0199, 176.163
0, 83.1408, 77.7871, -106.33
0, 82.9808, 77.9291, 43.0558
0, 62.6114, 95.1595, -471.705
0, 64.8666, 93.9735, -65.6427
0, 170.883, -5.77261, 297.645
0, 169.897, 2.40511, 75.3542
0, 169.024, 16.7001, -460.86
0, 169.063, 16.5094, 51.8081
0, 123.979, 118.158, -109.751
0, 96.2706, 140.275, -99.8195
0, 53.1666, 160.904, 145.939
0, 46.9652, 163.53, 32.4126
0, 53.7506, 162.422, 147.032
0, 168.74, 24.6771, -282.963
0, -65.9535, 156.192, -128.346
0, -70.5024, 155.305, 316.226
0, -66.6021, 157.767, -129.712
0, -68.5392, 156.545, 79.8227
0, -82.0683, 149.656, -204.448
0, -108.615, 130.808, 27.3131
0, -137.051, 100.516, -393.84
0, -135.86, 102.575, 335.457
0, -135.392, 103.385, 432.929
0, -151.034, 78.193, 322.466
0, -162.794, 47.233, 404.317
0, -164.385, 47.738, 408.488
0, -164.847, 43.9533, 25.7623
0, -166.21, 32.8115, 113.274
0, -167.817, 31.3264, 441.914
0, -168.032, 26.1064, 97.5253
0, -167.744, 33.1007, 114.458
0, -169.704, 15.4469, -437.735
0, -170.319, 1.09518, 358.491
0, -170.83, 5.32976, -225.248
0, -170.719, 4.41127, -263.961
0, 163.255, 50.0351, 24.9117
0, -161.232, -54.3088, 352.552
0, -131.841, -106.633, -485.211
0, -136.565, -101.707, 51.9815
0, -133.479, -104.924, 169.48
0, -133.154, -107.737, -490.019
0, -114.489, -125.302, -275.629
0, 153.005, 72.8925, -62.4657
0, -97.3308, -139.717, -187.908
0, -85.0645, -147.399, 262.551
0, -81.2085, -149.045, -308.13
0, -68.5888, -155.218, -206.392
0, -54.3991, -160.599, 332.595
0, -61.6641, -158.802, -344.743
0, -54.9508, -162.226, 336.012
